"@timestamp","message"
"2023-08-28T03:59:55.395Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1408203159022665728"
"2023-08-28T03:59:55.391Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1373045163888193536"
"2023-08-28T03:59:55.384Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1394733806574227456"
"2023-08-28T03:59:53.934Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1347602172760035328"
"2023-08-28T03:59:53.934Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3056917746088223370"
"2023-08-28T03:59:53.933Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1243612662140915712"
"2023-08-28T03:59:53.932Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1249057687134433280"
"2023-08-28T03:59:53.931Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1338939794133032960"
"2023-08-28T03:59:53.928Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1192552957246058496"
"2023-08-28T03:59:53.926Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1326318575315197952"
"2023-08-28T03:59:53.914Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 860911951203454976"
"2023-08-28T03:59:53.910Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1243268927570206720"
"2023-08-28T03:59:53.909Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1395801807940722688"
"2023-08-28T03:59:53.449Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1385669403411206144"
"2023-08-28T03:59:53.439Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1359675778320646144"
"2023-08-28T03:59:53.438Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3744982922611852098"
"2023-08-28T03:59:53.437Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1394733718300905472"
"2023-08-28T03:59:53.423Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1400960057381998592"
"2023-08-28T03:59:51.971Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1154902265568632832"
"2023-08-28T03:59:51.964Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1149756353064501248"
"2023-08-28T03:59:51.963Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1213911118496055296"
"2023-08-28T03:59:51.960Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1354499127769124864"
"2023-08-28T03:59:51.959Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1306659720780808192"
"2023-08-28T03:59:51.959Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1203054786751537152"
"2023-08-28T03:59:51.959Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1355646747318804480"
"2023-08-28T03:59:51.957Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1203028271460556800"
"2023-08-28T03:59:51.474Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1167540157879529472"
"2023-08-28T03:59:51.471Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1205237626227548160"
"2023-08-28T03:59:51.470Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1391127181792464896"
"2023-08-28T03:59:51.469Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1210368794628005888"
"2023-08-28T03:59:51.445Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1104476615291916288"
"2023-08-28T03:59:49.971Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1245816480703991808"
"2023-08-28T03:59:49.970Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3731269946527706923"
"2023-08-28T03:59:49.969Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1086046864838615040"
"2023-08-28T03:59:49.951Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1154487492663152640"
"2023-08-28T03:59:49.950Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1211059029877719040"
"2023-08-28T03:59:49.950Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1031681968846077952"
"2023-08-28T03:59:49.949Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1192538020100583424"
"2023-08-28T03:59:49.949Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1185296709719887872"
"2023-08-28T03:59:49.948Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1243323671036133376"
"2023-08-28T03:59:49.947Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1242957745836257280"
"2023-08-28T03:59:49.941Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1194864843669827584"
"2023-08-28T03:59:47.963Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1149031210167054336"
"2023-08-28T03:59:47.962Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -8855274534670356739"
"2023-08-28T03:59:47.961Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -3569917599332248240"
"2023-08-28T03:59:47.960Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1031683831557455872"
"2023-08-28T03:59:47.958Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1154490484296617984"
"2023-08-28T03:59:47.953Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1180279560793600000"
"2023-08-28T03:59:47.952Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1058514973839093760"
"2023-08-28T03:59:47.951Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1058519029974331392"
"2023-08-28T03:59:47.945Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -8095217398774153496"
"2023-08-28T03:59:47.944Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1068550560576344064"
"2023-08-28T03:59:45.966Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1050520416903102464"
"2023-08-28T03:59:45.964Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 888136080975196160"
"2023-08-28T03:59:45.964Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1154849041373405184"
"2023-08-28T03:59:45.963Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876563463760039936"
"2023-08-28T03:59:45.962Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1210354546858336256"
"2023-08-28T03:59:45.959Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 3348702057979964750"
"2023-08-28T03:59:45.958Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1149382714584391680"
"2023-08-28T03:59:45.958Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1031683543811424256"
"2023-08-28T03:59:45.956Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1139252230987001856"
"2023-08-28T03:59:45.956Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1052597208582696864"
"2023-08-28T03:59:45.940Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1136443307887882240"
"2023-08-28T03:59:44.004Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 875413579698262016"
"2023-08-28T03:59:44.003Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -8350495493145261616"
"2023-08-28T03:59:44.001Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1031682506685874176"
"2023-08-28T03:59:43.999Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1057836740669329408"
"2023-08-28T03:59:43.997Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876573810202038272"
"2023-08-28T03:59:43.997Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 2101033237418535467"
"2023-08-28T03:59:43.995Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 850507071031799808"
"2023-08-28T03:59:43.990Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1199171724857906167"
"2023-08-28T03:59:43.988Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1117218615134986240"
"2023-08-28T03:59:43.511Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1021790238733146741"
"2023-08-28T03:59:42.017Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876562798618923008"
"2023-08-28T03:59:42.016Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 903415192432562176"
"2023-08-28T03:59:42.015Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1058173442096152576"
"2023-08-28T03:59:42.011Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1101292094836146176"
"2023-08-28T03:59:42.011Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 2481580436684335345"
"2023-08-28T03:59:42.006Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1460227732568031452"
"2023-08-28T03:59:42.005Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 876573333724909568"
"2023-08-28T03:59:42.004Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 849316944202149888"
"2023-08-28T03:59:41.520Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 7653774068369295845"
"2023-08-28T03:59:40.031Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -3358531003331971397"
"2023-08-28T03:59:40.030Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -3696547795134358590"
"2023-08-28T03:59:40.019Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 792071821646112279"
"2023-08-28T03:59:40.019Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 887750515650187264"
"2023-08-28T03:59:40.018Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -563295055051394035"
"2023-08-28T03:59:40.017Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5231498373066243897"
"2023-08-28T03:59:40.016Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 862043805943975936"
"2023-08-28T03:59:39.521Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -3291470368717918578"
"2023-08-28T03:59:38.050Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4041424788138260115"
"2023-08-28T03:59:38.048Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4739569096431270942"
"2023-08-28T03:59:38.044Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 860664519054716928"
"2023-08-28T03:59:38.044Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -1714548206601153489"
"2023-08-28T03:59:38.043Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 5178551384097918436"
"2023-08-28T03:59:38.042Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 7763313584151381087"
"2023-08-28T03:59:38.033Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5767469538829691744"
"2023-08-28T03:59:36.088Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 453419282973214646"
"2023-08-28T03:59:36.087Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 6538948135868226547"
"2023-08-28T03:59:36.086Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8488945698613806458"
"2023-08-28T03:59:36.085Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7107554261249134384"
"2023-08-28T03:59:36.081Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -2139684393352929168"
"2023-08-28T03:59:36.080Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5268977814113678539"
"2023-08-28T03:59:35.532Z","DST Manager: [11111] Updating organisation tables: -173404295312519086. Done."
"2023-08-28T03:59:35.531Z","DST Manager: [11111] Updating organisation tables: -7469566065702966114. Done."
"2023-08-28T03:59:35.531Z","DST Manager: [11111] Updating organisation tables: 2551918193840797978. Done."
"2023-08-28T03:59:34.092Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8611252080628037202"
"2023-08-28T03:59:34.090Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -2865718939562969721"
"2023-08-28T03:59:34.090Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8280386157773174560"
"2023-08-28T03:59:34.088Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7229789497551626722"
"2023-08-28T03:59:34.086Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -1801150807464482329"
"2023-08-28T03:59:33.527Z","DST Manager: [11111] Updating organisation tables: 7550319858962809488. Done."
"2023-08-28T03:59:33.525Z","DST Manager: [11111] Updating organisation tables: 6383804691579097910. Done."
"2023-08-28T03:59:33.523Z","DST Manager: [11111] Updating organisation tables: -259569381761318838. Done."
"2023-08-28T03:59:33.521Z","DST Manager: [11111] Updating organisation tables: 6523152330138851772. Done."
"2023-08-28T03:59:33.521Z","DST Manager: [11111] Updating organisation tables: -6779050731109659036. Done."
"2023-08-28T03:59:33.521Z","DST Manager: [11111] Updating organisation tables: -5057975352773745914. Done."
"2023-08-28T03:59:33.519Z","DST Manager: [11111] Updating organisation tables: 1743866010443837404. Done."
"2023-08-28T03:59:33.519Z","DST Manager: [11111] Updating organisation tables: 346540392667203373. Done."
"2023-08-28T03:59:33.518Z","DST Manager: [11111] Updating organisation tables: 5875699704649043772. Done."
"2023-08-28T03:59:33.518Z","DST Manager: [11111] Updating organisation tables: 9130093923996043278. Done."
"2023-08-28T03:59:33.518Z","DST Manager: [11111] Updating organisation tables: -696579994446564923. Done."
"2023-08-28T03:59:33.517Z","DST Manager: [11111] Updating organisation tables: -5644810246099424346. Done."
"2023-08-28T03:59:33.516Z","DST Manager: [11111] Updating organisation tables: 4408606493452270587. Done."
"2023-08-28T03:59:33.515Z","DST Manager: [11111] Updating organisation tables: 5056510143179988227. Done."
"2023-08-28T03:59:33.513Z","DST Manager: [11111] Updating organisation tables: -860828035514544840. Done."
"2023-08-28T03:59:32.093Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -4664344632345081032"
"2023-08-28T03:59:32.090Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -5895126163509699133"
"2023-08-28T03:59:32.088Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -6880016264814859356"
"2023-08-28T03:59:32.086Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 4693332000851043070"
"2023-08-28T03:59:31.527Z","DST Manager: [11111] Updating organisation tables: -3501224296372452221. Done."
"2023-08-28T03:59:31.526Z","DST Manager: [11111] Updating organisation tables: -2978934415017545774. Done."
"2023-08-28T03:59:31.525Z","DST Manager: [11111] Updating organisation tables: 5122475517166498497. Done."
"2023-08-28T03:59:31.524Z","DST Manager: [11111] Updating organisation tables: -3732713843655400556. Done."
"2023-08-28T03:59:31.522Z","DST Manager: [11111] Updating organisation tables: 2606665033215867641. Done."
"2023-08-28T03:59:31.521Z","DST Manager: [11111] Updating organisation tables: -6128209825961882258. Done."
"2023-08-28T03:59:31.521Z","DST Manager: [11111] Updating organisation tables: 3846624601692772781. Done."
"2023-08-28T03:59:31.520Z","DST Manager: [11111] Updating organisation tables: 1234696303540976221. Done."
"2023-08-28T03:59:31.520Z","DST Manager: [11111] Updating organisation tables: 5294866051674178722. Done."
"2023-08-28T03:59:31.519Z","DST Manager: [11111] Updating organisation tables: 6017218451556403302. Done."
"2023-08-28T03:59:31.518Z","DST Manager: [11111] Updating organisation tables: 7071515180467942677. Done."
"2023-08-28T03:59:31.518Z","DST Manager: [11111] Updating organisation tables: 4743142870680444340. Done."
"2023-08-28T03:59:31.517Z","DST Manager: [11111] Updating organisation tables: 8422641239068046474. Done."
"2023-08-28T03:59:31.515Z","DST Manager: [11111] Updating organisation tables: 9112578383413901988. Done."
"2023-08-28T03:59:30.109Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8792024790020424972"
"2023-08-28T03:59:30.108Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 8279737640166508676"
"2023-08-28T03:59:30.097Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -6973260654598365169"
"2023-08-28T03:59:29.550Z","DST Manager: [11111] Updating organisation tables: 1990524000643981041. Done."
"2023-08-28T03:59:29.549Z","DST Manager: [11111] Updating organisation tables: -6645714076558183193. Done."
"2023-08-28T03:59:29.549Z","DST Manager: [11111] Updating organisation tables: -1322427526529387367. Done."
"2023-08-28T03:59:29.549Z","DST Manager: [11111] Updating organisation tables: -5985094519109974151. Done."
"2023-08-28T03:59:29.549Z","DST Manager: [11111] Updating organisation tables: -3780051197932908080. Done."
"2023-08-28T03:59:29.548Z","DST Manager: [11111] Updating organisation tables: -8236397764817011929. Done."
"2023-08-28T03:59:29.548Z","DST Manager: [11111] Updating organisation tables: -2468395253657398636. Done."
"2023-08-28T03:59:29.546Z","DST Manager: [11111] Updating organisation tables: 7826973907611280641. Done."
"2023-08-28T03:59:29.545Z","DST Manager: [11111] Updating organisation tables: 3511062743289354385. Done."
"2023-08-28T03:59:29.545Z","DST Manager: [11111] Updating organisation tables: -5578359659929793078. Done."
"2023-08-28T03:59:29.544Z","DST Manager: [11111] Updating organisation tables: -662669502293380847. Done."
"2023-08-28T03:59:29.541Z","DST Manager: [11111] Updating organisation tables: -4509410049863252365. Done."
"2023-08-28T03:59:29.540Z","DST Manager: [11111] Updating organisation tables: -4455246203664198410. Done."
"2023-08-28T03:59:28.135Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -6046712088468703151"
"2023-08-28T03:59:28.066Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: 1242954025199202304"
"2023-08-28T03:59:27.539Z","DST Manager: [11111] Updating organisation tables: 5489936822679125714. Done."
"2023-08-28T03:59:27.538Z","DST Manager: [11111] Updating organisation tables: 3419242498903337133. Done."
"2023-08-28T03:59:27.537Z","DST Manager: [11111] Updating organisation tables: 7909847766738651886. Done."
"2023-08-28T03:59:27.536Z","DST Manager: [11111] Updating organisation tables: -3763519080388487804. Done."
"2023-08-28T03:59:27.536Z","DST Manager: [11111] Updating organisation tables: 1081403527562116958. Done."
"2023-08-28T03:59:27.535Z","DST Manager: [11111] Updating organisation tables: -1370046000192100992. Done."
"2023-08-28T03:59:27.534Z","DST Manager: [11111] Updating organisation tables: -5299357492026723770. Done."
"2023-08-28T03:59:27.533Z","DST Manager: [11111] Updating organisation tables: -7362109598671170395. Done."
"2023-08-28T03:59:27.532Z","DST Manager: [11111] Updating organisation tables: 6059552404235314869. Done."
"2023-08-28T03:59:27.531Z","DST Manager: [11111] Updating organisation tables: 6208697860403603076. Done."
"2023-08-28T03:59:27.530Z","DST Manager: [11111] Updating organisation tables: -6994596095605698898. Done."
"2023-08-28T03:59:27.523Z","DST Manager: [11111] Updating organisation tables: 4579300890211755922. Done."
"2023-08-28T03:59:25.562Z","Sending command UpdateAssetTimezoneDeviation to mobile unit: -7549209066335310035"
"2023-08-28T03:59:25.556Z","DST Manager: [11111] Updating organisation tables: 5781643154135224567. Done."
"2023-08-28T03:59:25.555Z","DST Manager: [11111] Updating organisation tables: -252277091790349072. Done."
"2023-08-28T03:59:25.555Z","DST Manager: [11111] Updating organisation tables: 8114788276279448694. Done."
"2023-08-28T03:59:25.555Z","DST Manager: [11111] Updating organisation tables: 4689341703184645277. Done."
"2023-08-28T03:59:25.554Z","DST Manager: [11111] Updating organisation tables: -3342911372359225390. Done."
"2023-08-28T03:59:25.554Z","DST Manager: [11111] Updating organisation tables: -2686835797817937407. Done."
"2023-08-28T03:59:25.554Z","DST Manager: [11111] Updating organisation tables: -8371255190641483432. Done."
"2023-08-28T03:59:25.553Z","DST Manager: [11111] Updating organisation tables: 4030404053401934310. Done."
"2023-08-28T03:59:25.553Z","DST Manager: [11111] Updating organisation tables: -7015218169303023156. Done."
"2023-08-28T03:59:25.552Z","DST Manager: [11111] Updating organisation tables: -709184310393604720. Done."
"2023-08-28T03:59:25.552Z","DST Manager: [11111] Updating organisation tables: 7461300862158731796. Done."
"2023-08-28T03:59:23.319Z","DST Manager: [11111] Updating organisation tables: -420195096327597444. Done."
"2023-08-28T03:59:23.318Z","DST Manager: [11111] Updating organisation tables: -3114727087208153790. Done."
"2023-08-28T03:59:23.318Z","DST Manager: [11111] Updating organisation tables: -1363049150666500343. Done."
"2023-08-28T03:59:23.317Z","DST Manager: [11111] Updating organisation tables: 209230802216944578. Done."
"2023-08-28T03:59:23.316Z","DST Manager: [11111] Updating organisation tables: 7018027399675734769. Done."
"2023-08-28T03:59:23.313Z","DST Manager: [11111] Updating organisation tables: 4036779219063094058. Done."
"2023-08-28T03:59:23.313Z","DST Manager: [11111] Updating organisation tables: -5610747027657436306. Done."
"2023-08-28T03:59:23.312Z","DST Manager: [11111] Updating organisation tables: -7845857612558331931. Done."
"2023-08-28T03:59:23.310Z","DST Manager: [11111] Updating organisation tables: -3696897480297892940. Done."
"2023-08-28T03:59:23.305Z","DST Manager: [11111] Updating organisation tables: -285418104492291496. Done."
"2023-08-28T03:59:22.922Z","DST Manager: [11111] Adding task 141 of 142. Org: 801577480108267051 Mobileunit: 1395831563365085184"
"2023-08-28T03:59:22.922Z","DST Manager: [11111] Adding task 142 of 142. Org: 4036779219063094058 Mobileunit: 1400960057381998592"
"2023-08-28T03:59:22.920Z","DST Manager: [11111] Adding task 140 of 142. Org: -3114727087208153790 Mobileunit: 1347602172760035328"
"2023-08-28T03:59:22.919Z","DST Manager: [11111] Adding task 139 of 142. Org: 8086317002282707445 Mobileunit: 3744982922611852098"
"2023-08-28T03:59:22.918Z","DST Manager: [11111] Adding task 137 of 142. Org: -7469566065702966114 Mobileunit: 1431694414187057152"
"2023-08-28T03:59:22.918Z","DST Manager: [11111] Adding task 138 of 142. Org: -7469566065702966114 Mobileunit: 1431695533135089664"
"2023-08-28T03:59:22.917Z","DST Manager: [11111] Adding task 136 of 142. Org: 1990524000643981041 Mobileunit: 1426252730836324352"
"2023-08-28T03:59:22.917Z","DST Manager: [11111] Adding task 135 of 142. Org: 3222089765699420885 Mobileunit: 1408203159022665728"
"2023-08-28T03:59:22.916Z","DST Manager: [11111] Adding task 134 of 142. Org: -3696897480297892940 Mobileunit: 1400957663894032384"
"2023-08-28T03:59:22.916Z","DST Manager: [11111] Adding task 133 of 142. Org: -3696897480297892940 Mobileunit: 1400876301372088320"
"2023-08-28T03:59:22.915Z","DST Manager: [11111] Adding task 132 of 142. Org: 7018027399675734769 Mobileunit: 1395801807940722688"
"2023-08-28T03:59:22.914Z","DST Manager: [11111] Adding task 130 of 142. Org: -662669502293380847 Mobileunit: 1394733718300905472"
"2023-08-28T03:59:22.914Z","DST Manager: [11111] Adding task 131 of 142. Org: -662669502293380847 Mobileunit: 1394733806574227456"
"2023-08-28T03:59:22.913Z","DST Manager: [11111] Adding task 129 of 142. Org: 1081403527562116958 Mobileunit: 1392174297868042240"
"2023-08-28T03:59:22.913Z","DST Manager: [11111] Adding task 128 of 142. Org: -3696897480297892940 Mobileunit: 1391127181792464896"
"2023-08-28T03:59:22.912Z","DST Manager: [11111] Adding task 126 of 142. Org: -252277091790349072 Mobileunit: 1385669403411206144"
"2023-08-28T03:59:22.912Z","DST Manager: [11111] Adding task 127 of 142. Org: -252277091790349072 Mobileunit: 1387197999452704768"
"2023-08-28T03:59:22.911Z","DST Manager: [11111] Adding task 125 of 142. Org: 7018027399675734769 Mobileunit: 1378416842994774016"
"2023-08-28T03:59:22.910Z","DST Manager: [11111] Adding task 123 of 142. Org: 2949969500767588382 Mobileunit: 1370818866283057152"
"2023-08-28T03:59:22.910Z","DST Manager: [11111] Adding task 124 of 142. Org: -8487817679575111001 Mobileunit: 1373045163888193536"
"2023-08-28T03:59:22.909Z","DST Manager: [11111] Adding task 122 of 142. Org: -1363049150666500343 Mobileunit: 1364745443014770688"
"2023-08-28T03:59:22.908Z","DST Manager: [11111] Adding task 121 of 142. Org: -1363049150666500343 Mobileunit: 1364736578760114176"
"2023-08-28T03:59:22.908Z","DST Manager: [11111] Adding task 120 of 142. Org: 8226497664686357989 Mobileunit: 1359675778320646144"
"2023-08-28T03:59:22.907Z","DST Manager: [11111] Adding task 119 of 142. Org: 3222089765699420885 Mobileunit: 1359673542383321088"
"2023-08-28T03:59:22.906Z","DST Manager: [11111] Adding task 118 of 142. Org: -3696897480297892940 Mobileunit: 1355646747318804480"
"2023-08-28T03:59:22.906Z","DST Manager: [11111] Adding task 117 of 142. Org: 3222089765699420885 Mobileunit: 1355302833787355136"
"2023-08-28T03:59:22.906Z","DST Manager: [11111] Adding task 116 of 142. Org: -3025010774822676207 Mobileunit: 1354499127769124864"
"2023-08-28T03:59:22.904Z","DST Manager: [11111] Adding task 113 of 142. Org: 3222089765699420885 Mobileunit: 1328790488604413952"
"2023-08-28T03:59:22.904Z","DST Manager: [11111] Adding task 115 of 142. Org: -3696897480297892940 Mobileunit: 1338939794133032960"
"2023-08-28T03:59:22.904Z","DST Manager: [11111] Adding task 114 of 142. Org: -3696897480297892940 Mobileunit: 1330315175370522624"
"2023-08-28T03:59:22.904Z","DST Manager: [11111] Adding task 112 of 142. Org: 3222089765699420885 Mobileunit: 1326668182816063488"
"2023-08-28T03:59:22.903Z","DST Manager: [11111] Adding task 109 of 142. Org: 2949969500767588382 Mobileunit: 1306659720780808192"
"2023-08-28T03:59:22.903Z","DST Manager: [11111] Adding task 110 of 142. Org: 3222089765699420885 Mobileunit: 1316105323834609664"
